_id,meanConfidence,time,uid
672177335fc86555907d0f50,0,2024-10-24T12:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177335fc86555907d0f61,0,2024-10-24T13:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177335fc86555907d0f72,0,2024-10-24T14:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177335fc86555907d0f83,0,2024-10-24T15:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177335fc86555907d0f94,0,2024-10-24T16:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177335fc86555907d0fa5,0,2024-10-24T17:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177335fc86555907d0fb6,0,2024-10-24T18:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d0fc7,0,2024-10-24T19:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d0fd8,0,2024-10-24T20:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d0ffa,0,2024-10-24T21:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d100b,0,2024-10-24T22:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d101c,0,2024-10-24T23:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d102d,0,2024-10-25T00:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d103e,0,2024-10-25T01:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d104f,0,2024-10-25T02:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d1060,0,2024-10-25T03:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d1078,0,2024-10-25T04:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d108a,0,2024-10-25T05:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d109d,0,2024-10-25T06:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d10af,0,2024-10-25T07:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177345fc86555907d10c2,0,2024-10-25T08:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d10d4,0,2024-10-25T09:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d10e5,0,2024-10-25T10:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d10f6,0,2024-10-25T11:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d1107,0,2024-10-25T12:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d1118,0,2024-10-25T13:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d1129,0,2024-10-25T14:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d113a,0,2024-10-25T15:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d114b,0,2024-10-25T16:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d115c,0,2024-10-25T17:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d117e,0,2024-10-25T18:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177355fc86555907d118f,0,2024-10-25T19:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177365fc86555907d11a0,0,2024-10-25T20:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177365fc86555907d11b1,0,2024-10-25T21:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177365fc86555907d11c2,0,2024-10-25T22:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177365fc86555907d11f3,0,2024-10-25T23:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177365fc86555907d1204,0,2024-10-26T00:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177365fc86555907d1215,0,2024-10-26T01:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d1226,0,2024-10-26T02:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d1237,0,2024-10-26T03:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d1248,0,2024-10-26T04:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d1259,0,2024-10-26T05:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d126a,0,2024-10-26T06:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d127b,0,2024-10-26T07:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d128c,0,2024-10-26T08:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d129d,0,2024-10-26T09:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d12ae,0,2024-10-26T10:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d12bf,0,2024-10-26T11:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d12d0,0,2024-10-26T12:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d12e1,0,2024-10-26T13:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d12f2,0,2024-10-26T14:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d1303,0,2024-10-26T15:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177375fc86555907d1314,0,2024-10-26T16:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d1325,0,2024-10-26T17:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d1336,0,2024-10-26T18:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d1347,0,2024-10-26T19:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d1358,0,2024-10-26T20:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d1369,0,2024-10-26T21:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d137a,0,2024-10-26T22:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d138b,0,2024-10-26T23:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d139c,0,2024-10-27T00:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d13ad,0,2024-10-27T01:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d13be,0,2024-10-27T02:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d13cf,0,2024-10-27T03:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d13e0,0,2024-10-27T04:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d13f1,0,2024-10-27T05:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d1402,0,2024-10-27T06:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d1415,0,2024-10-27T07:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d1426,0,2024-10-27T08:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177385fc86555907d1437,0,2024-10-27T09:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d1448,0,2024-10-27T10:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d1459,0,2024-10-27T11:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d146a,0,2024-10-27T12:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d147b,0,2024-10-27T13:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d148c,0,2024-10-27T14:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d149d,0,2024-10-27T15:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d14ae,0,2024-10-27T16:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d14bf,0,2024-10-27T17:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d14d0,0,2024-10-27T18:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d14e1,0,2024-10-27T19:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d14f2,0,2024-10-27T20:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d1503,0,2024-10-27T21:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d1514,0,2024-10-27T22:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d1525,0,2024-10-27T23:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d1536,0,2024-10-28T00:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d1547,0,2024-10-28T01:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177395fc86555907d1558,0,2024-10-28T02:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d1569,0,2024-10-28T03:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d157a,0,2024-10-28T04:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d158b,0,2024-10-28T05:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d159c,0,2024-10-28T06:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d15ad,0,2024-10-28T07:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d15be,0,2024-10-28T08:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d15cf,0,2024-10-28T09:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d15e0,0,2024-10-28T10:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d15f1,0,2024-10-28T11:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d1602,0,2024-10-28T12:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773a5fc86555907d1613,0,2024-10-28T13:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773b5fc86555907d1624,0,2024-10-28T14:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773b5fc86555907d1635,0,2024-10-28T15:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773b5fc86555907d1646,0,2024-10-28T16:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773b5fc86555907d1657,0,2024-10-28T17:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773b5fc86555907d1668,0,2024-10-28T18:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773b5fc86555907d1679,0,2024-10-28T19:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d168a,0,2024-10-28T20:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d169b,0,2024-10-28T21:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d16ac,0,2024-10-28T22:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d16bd,0,2024-10-28T23:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d16ce,0,2024-10-29T00:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d16df,0,2024-10-29T01:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d16f0,0,2024-10-29T02:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d1701,0,2024-10-29T03:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d1712,0,2024-10-29T04:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d1723,0,2024-10-29T05:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d1734,0,2024-10-29T06:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773c5fc86555907d1745,0,2024-10-29T07:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d1756,0,2024-10-29T08:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d1767,0,2024-10-29T09:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d1778,0,2024-10-29T10:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d178b,0,2024-10-29T11:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d17b1,0,2024-10-29T12:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d17c2,0,2024-10-29T13:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d17d3,0,2024-10-29T14:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d17e4,0,2024-10-29T15:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d17f5,0,2024-10-29T16:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d1806,0,2024-10-29T17:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d1817,0,2024-10-29T18:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773d5fc86555907d1828,0,2024-10-29T19:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773e5fc86555907d1839,0,2024-10-29T20:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773e5fc86555907d184a,0,2024-10-29T21:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773e5fc86555907d185b,0,2024-10-29T22:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721773e5fc86555907d186c,0.095,2024-10-29T23:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672185c45fc86555907d9dc4,3.643055555555556,2024-10-30T00:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721940e5fc86555907dfab8,6.846944444444444,2024-10-30T01:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
